Report,Rank History
App ID,com.viber.voip
App,Viber
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:00:03 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications),Widgets (Applications)
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/07/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/08/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/09/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/10/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/11/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/12/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/13/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/14/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/15/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/16/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/17/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/18/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/19/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/20/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/21/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/22/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/23/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/24/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/25/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/26/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/27/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/28/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/29/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/30/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/31/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/01/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/02/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/03/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/04/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/05/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/06/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/07/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/08/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/09/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/10/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/11/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/12/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/13/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/14/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/15/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/16/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/17/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/18/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/19/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/20/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/21/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/22/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/23/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/24/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/25/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/26/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/27/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/28/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/29/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/30/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/01/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/02/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/03/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/04/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/05/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/06/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/07/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/08/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/09/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/10/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/11/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/12/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/13/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/14/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/15/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/16/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/17/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/18/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/19/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/20/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/21/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/22/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/23/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/24/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/25/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/26/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/27/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/28/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/29/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/30/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/31/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/01/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/02/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/03/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/04/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/05/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/06/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/07/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/08/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/09/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/10/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/11/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/12/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/13/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/14/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/15/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/16/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/17/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/18/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/19/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/20/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/21/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/22/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/23/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/24/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/25/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/26/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/27/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/28/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/29/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/30/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/01/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/02/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/03/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/04/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/05/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/06/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/07/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/08/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/09/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/10/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/11/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/12/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/13/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/14/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/15/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/16/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/17/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/18/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/19/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/20/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/21/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/22/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/23/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/24/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/25/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/26/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/27/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/28/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/29/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/30/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/31/2012,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/01/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/02/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/03/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/04/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/05/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/06/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/07/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/08/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/09/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/10/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/11/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/12/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/13/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/14/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/15/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/16/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/17/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/18/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/19/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/20/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/21/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/22/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/23/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/24/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/25/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/26/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/27/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/28/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/29/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/30/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/31/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/01/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/02/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/03/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/04/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/05/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/06/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/07/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/08/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/09/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/10/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/11/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/12/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/13/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/14/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/15/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/16/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/17/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/18/2013,Grossing,0,0,0,0,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/19/2013,Grossing,0,0,0,0,0
